Country,Code,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
Japan,WP17,4949,4864,4621,4837,4880,4945,5050,4960.3,4848,4582,4395,4666.117486,4436.052055,4502.917808,4567.49315,4849.103825,5057.90959,5259.282193,5305.608218,5387.103826,5299.526027,5559.673972,5604.975342,5642.043717,5600.430138,5411.142465,5551.19452,5420.19399,5325.383563,5233.767123,5346.504109,5235.377051,5293.643836,5161.482191,4994.438358,4741.972678,4329.904109,4403.221917,4418.479452,4676.674864,4523.77808,4289.356164,4168.090411,4034.079236,3941.550686,3847.021918,3754.353425,3353.885246,3398.676713,3337.769863,3286.652055,3140.32787
Mexico,WP18,,,,,,,,1270,1399,1476,1350,1394.937157,1476.191782,1523.471232,1576.416439,1598.06011,1714.958904,1591.315069,1712.901369,1712.590163,1811.30137,1978.454794,1827.328768,1824.229507,1863.147945,1983.660274,1976.350687,2062.4153,2036.772603,1952.832877,1951.830137,2020.286885,2068.613699,2075.780822,2135.476713,2125.770492,2058.312327,2094.287673,2120.271234,2102.051912,2090.383561,2039.690411,2006.328767,2052.614755,2019.747945,1934.380821,1955.711416,1670.387977,1703.638356,1865.649316,1845.835617,1850.456285
IEO - Middle East,WP19,,,,,,,,2045.399999997,2183,2336.000000001,2591,2631.502732006,2834.561642997,2964.292771,3040.164383,3140.909563,3253.912316,3482.945342,3532.220549,3746.02951,3924.131507,4099.58356,4148.291782,4224.461741,4423.508147,4538.203035,4549.135917575342,4886.802397333333,5144.470755419178,5281.126607172602,5311.58691129041,5672.52902696175,6009.99321571178,6282.0745082778085,6751.299401594794,7118.125294730653,7601.952172438355,7745.103204867946,7898.0936156654525,8500.293022478792,8559.739249939123,8857.917419543246,8919.39279960488,8709.339103880713,9187.114549528187,9041.962998503397,9059.392303955658,8239.681411545,8641.023557235,9051.805661767,9174.558172773,9230.016746897
Western Europe,WP21,10334.37,9690.61,8975.06,9488.9,9308.13,9588.3,9845.68,15756.905000001,14515.199999999,14000.300000001,13658.400000001,13489.099553,13456.360814999,13885.118281438356,14021.048308,14201.000110575342,14243.187397082193,14435.925889082191,14586.56562920548,15112.02942,15096.089131,15238.849724,15544.902276,15857.564332,16000.345636,16267.01162,16112.856281508182,16010.221986213115,16223.359100475334,16212.367478,16353.145696780823,16450.321834240436,16549.651898180397,16700.364445107753,16440.310974246575,16308.639985918033,15543.843137260274,15499.147084356164,15085.919741575342,14599.803006637623,14390.880040684931,14285.60159479452,14601.10078268493,14809.397188,15196.987866786405,15087.315118905577,15097.35401875,13145.125017797398,13864.067341797398,14353.56892269,14220.55031764,14273.61499334
Other Americas,WP22,,,,,,,,2316.213291979329,2312.345021060096,2284.816171173904,2212.341371519178,2166.4847036045344,2099.0380884549727,2178.358425123288,2221.1488502876714,2250.223322136986,2237.951450041096,2239.1366763835617,2247.4035164931506,2337.8465757671233,2449.2771188082193,2491.330886739726,2575.214019563288,2678.5375456454794,2783.345958153425,2895.413742871233,2822.1049307068492,3129.7667584089236,3183.6773718854247,3151.8310217678354,3193.4964373096427,3395.2990493790253,3499.070086159452,3572.999429978082,3704.4163468573142,3837.537479455534,3775.959961580054,3868.381672241123,3864.055121824383,4046.3349429995583,3953.854704335288,4012.6227671759725,4003.09145364048,4081.8732600406443,3932.176654708463,3854.2695551884644,3676.0553793378467,2870.458238598405,3380.10736624324,3588.245172297181,3638.002313817,3609.8907187066
Other Asia-Pacific,WP23,,,,,,,,2139.24,2177.820000004,2207.819999997,2214.820000008,2276.220000008,2241.420439998,2315.71898,2441.27273,2605.75412,2870.12938,3142.61011,3272.17653,3435.1931,3782.65545,4101.76326,4316.2284,4696.41619,4936.228,4955.41233,5279.651395813698,5507.480455575592,5634.795655066374,5774.359477727958,5909.057557753047,6339.139323618524,6370.7288779902565,6427.945938577567,6761.551410580857,6678.501925604849,6918.530362282908,7356.078539632596,7519.120290866421,7637.190562671134,7854.499809567844,7993.273963477959,8109.584137232763,8471.201518526841,8835.524349499507,9095.899431234291,9006.351013372521,8096.195320807774,8275.228908392668,8382.184939542156,8642.838780394,8853.852784304148
Eastern Europe and Eurasia,WP24,,,,,,,,10054.000000001,9933.2,10070.300000002,9905.400000001,9910.799999999,9968.999999997,9968.943616438357,10004.41,9895.622886575342,9711.497178082192,9361.249178082191,9075.70532520548,2885.14654,2350.0706,2114.02969,2108.53139,1906.54676,1861.43816,1835.72638,1700.6290759013698,1643.0904059836066,1674.752547035557,1722.169746899159,1790.0486888544049,1807.9791842076502,1823.3394624530285,1860.4524572307807,1908.300979479453,1924.0354287431696,1833.2492147397268,1063.1091189041103,1120.3850301369853,1082.1660712268883,1062.2052328767124,1080.7835419178082,1112.1755868136986,1175.630437,1188.188602739726,1163.2908009801877,1148.6094550994521,1121.0714151541097,1198.1719134722705,1214.53477639,1261.723678,1271.32212727
Russia,WP25,,,,,,,,,,,,,,--,--,--,--,--,--,4424,3272,2660.9,2782.3,2695.5,2593.8,2463.1,2537.3,2564.043273814207,2601.4340009315074,2576.3257458520548,2589.5849902465743,2583.508376306011,2619.7437039452057,2726.822822093151,2710.9208268712337,2847.2172411038246,2749.206919528767,2965.641449117808,3130.776540734247,3179.368419977996,3345.934492367123,3607.432985013699,3659,3576.689,3442.307444930274,3458.732251338904,3714.08882586,3468.79469588,3644.1051052,3703.60584775,3697.2274403546667,3791.146355733353
South Korea and other OECD Asia,WP26,281.452,287.433,311.137,356.847,421.77,481.616,525,537.5,536,534,561,554.150273,551.035616,591.745206,626.720547,745.789618,860.079452,1048.260274,1263.331507,1526.745902,1684.131507,1839.81644,2007.739726,2100.953552,2254.972603,1916.564383,2083.786302,2135.330601,2132.041098,2149.153426,2175.383562,2155.120218,2191.342466,2179.904109,2240.509589,2142.308744,2188.50137,2268.564385,2259.372604,2321.620219,2328.290412,2347.8,2473.147945,2603.002732,2627.301369,2564.060274,2596.194521,2448.355191,2555.542466,2526.898631,2424.265753,2514.543716
United States,WP27,17307.679,16652.71,16321.959,17461.066,18431.419,18846.622,18512.54,17055.35519125683,16057.131506849315,15295.17808219178,15230.545205479451,15725.15300546448,15725.860273972603,16280.109589041096,16664.49589041096,17282.73224043716,17324.594520547944,16987.991780821918,16713.312328767122,17032.47267759563,17236.74794520548,17718.060273972602,17724.591780821916,18309.079234972676,18620.320547945204,18917.178082191782,19519.30410958904,19701.005464480873,19648.657534246577,19761.254794520548,20033.64383561644,20731.122950819674,20802.16112328767,20687.417556164382,20680.378057534246,19497.96407377049,18771.399553424657,19177.537106849315,18895.505293150683,18482.352961748635,18966.517679452056,19100.465909589042,19531.631558904108,19691.898456284154,19951.92395890411,20511.58953150685,20542.85444931507,18185.90919398907,19889.879884931506,20010.204594520546,20275.013367123287,20463.72024590164
Samoa,WSM,,,,,,,,0.7,0.7,0.8,0.8,1.000000001,0.8,0.7,0.7,0.7,0.9,0.9,0.9,0.8,0.9,0.9,0.9,0.9,0.9,0.9,0.9,1.3769246686630765,1.418991780822315,1.444965249178274,1.502197832924068,1.5233758354140716,1.548262008899616,1.605045714739507,1.7229658187495491,1.7666073060733503,1.8600507661773291,1.861452634921822,1.8832526305233421,1.8966375490855516,1.8617472768012473,1.891177830177356,2.2213944660130003,2.347804415458,2.210647084454,2.2610428425,2.4136373825,2.0661494865288903,2.039044374462044,2.116770681696175,2.25087025,2.308172556
Kosovo,XKS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.415956284153005,12.165260273972608,11.432931506849314,13.273369863013704,12.079562841530048,12.143287671232873,11.388739726027401,13.850904109589042,14,12.559902465799999,12.9089315069,15.61761446,15.27952946,17.40062221,15.8499392,16.23564383,18.26375343
Yemen,YEM,,,,,,,,45,46,53.999999999,50,62,69,66.4,66.1,67.7,73.4,76.3,78.8,84,70,65.6,73,73.4,78.1,84.9,61,101.31571147540984,109.48473643835614,111.29364602739716,126.87330410958911,133.9887256830601,141.29956712328763,141.27665534246586,150.03266191780818,156.19581530054643,165.80078027397272,148.81314191780828,127.29563178082192,112.8044775956284,156,154,73.26071232876713,62.270179,85.67413698,105.50578156,114.71435957,106.92497503,105.00409773,107.39956165,99.62482191,100.734488927
Former Yugoslavia,YUG,,,,,,,,301,285,286.000000001,267,324.999999999,330.999999998,305.00448,314.41,316.80464,310.332,316.6,251.4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,,,,--,--,--,,--,,
South Africa,ZAF,,,,,,,,312,324.000000001,348.999999999,338.000000001,360,349.999999999,350.2,344.9,341.6,348.9,375,402.4,411.4,401.6,409.5,421.5,427.6,439.7,451,465,457.9260896174869,458.241100273972,475.4420767123282,490.2105994520549,503.9100179834964,506.1169578082193,500.9230345205477,586.5343747945199,614.0550098360663,587.9031693150682,592.46967890411,660.8462695890406,623.4283377049177,640.3987156164386,610.6699998783595,634,626,659,675.06906846,687.39928612,575.33079796,596.00617385,596.26957527,598.01198593,612.110416239
Zambia,ZMB,,,,,,,,16.000000001,14,14,14,12.999999999,12,11.89598,12.6,13.68403,13.476,13.4,11.3,13,10.8,10.7,10.8,11.2,11.2,11.9,11.2,10.718783606557375,11.279935342465754,11.939433424657526,12.622072328767114,13.245100546448096,13.759476164383553,14.283294246575343,10.617536438356163,12.228280874316937,12.68237150684931,13.326287123287667,15.795933150684927,19.30291506849315,19.374688219178065,22.255917808219177,23.68489,23.09290857063,25.72905530621909,25.20096346821918,27.63458139,29.75142706,31.59590857,33.13343929,36.19099583,37.129273204
Zimbabwe,ZWE,,,,,,,,12.999999999,15.000000001,12,15.000000001,15.000000001,15.000000001,16.1,17.58473,17.6,19.4,20.7,23.7,21,22.3,22.9,24.4,27.9,30.6,30.6,30.6,22.058879781420803,21.832602739726035,19.531315068493175,15.86849315068493,13.300000000000002,14.327260273972602,13.776684931506848,13.532684931506845,11.553852459016397,11.447041095890409,12.743561643835623,23.221616438356133,26.28002732240433,29.272465753424623,26.633205479452084,27.698081438356,25.450366547945,24.58183561641,29.845190000137,26.69739655,21.49144937,26.34942403,31.9410959,36.83282193,37.730330927
